col0,col1,col2,col3
game designer,list of game designers,inventor,game author
furniture designer,list of furniture designers,designer,furniture industry
humorist,list of humorists,author,comedian
performance artist,list of performance artists,performing artist,performing artist
chess player,list of chess players,athlete,chess person
tennis umpire,list of tennis umpires,referee,tennis official
restaurateur,list of restaurateurs,entrepreneur,restorer
fashion designer,list of fashion designers,designer,costume designer
programmer,list of programmers,software developer,hardware programmer
choir director,list of choir conductors,conductor,chorus master
violist,list of violists,instrumentalist,violinist
