col0,col1,col2,col3
1998 Tour of Japan,1997 Tour of Japan,1999 Tour of Japan,Andreas Walzer
2009 Tour of Japan,2008 Tour of Japan,2010 Tour of Japan,Gong Hyo-suk
2013 Tour of Japan,2012 Tour of Japan,2014 Tour of Japan,Fortunato Baliani
2007 Tour of Japan,2006 Tour of Japan,2008 Tour of Japan,Alexsandr Dyachenko
2008 Tour of Japan,2007 Tour of Japan,2009 Tour of Japan,Jai Crawford
2017 Tour of Japan,2016 Tour of Japan,2018 Tour of Japan,Óscar Pujol
2016 Tour of Japan,2015 Tour of Japan,2017 Tour of Japan,Óscar Pujol
2002 Tour of Japan,2001 Tour of Japan,2004 Tour of Japan,Oleksandr Klimenko
2008 Tour of Japan,2007 Tour of Japan,2009 Tour of Japan,Cameron Meyer
2006 Tour of Japan,2005 Tour of Japan,2007 Tour of Japan,Volodymyr Duma
2018 Tour of Japan,2017 Tour of Japan,2019 Tour of Japan,Grega Bole
