col0,col1,col2,col3
3-oxodecanoyl-CoA,fatty acyl-CoA,935.23,Homo sapiens
"(2-trans,6-cis)-dodeca-2,6-dienoyl-CoA",fatty acyl-CoA,945.250974,Homo sapiens
3-hydroxyisovaleryl-CoA,fatty acyl-CoA,867.167638,Homo sapiens
(S)-3-hydroxyhexanoyl-CoA,fatty acyl-CoA,881.183289,Homo sapiens
3-oxooctanoyl-CoA,fatty acyl-CoA,907.198939,Homo sapiens
"(3Z,6Z)-dodecadienoyl-CoA",fatty acyl-CoA,945.250974,Homo sapiens
"all-cis-icosa-8,11,14-trienoyl-CoA",fatty acyl-CoA,1055.360525,Homo sapiens
mesaconyl-CoA,fatty acyl-CoA,879.131253,Homo sapiens
3-oxolauroyl-CoA,fatty acyl-CoA,963.261539,Homo sapiens
nonanoyl-CoA,fatty acyl-CoA,907.235324,Homo sapiens
3-oxohexanoyl-CoA,fatty acyl-CoA,879.167638,Homo sapiens
trans-oct-2-enoyl-CoA,fatty acyl-CoA,891.204024,Homo sapiens
"3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestan-26-oyl-CoA",fatty acyl-CoA,1215.434083,Homo sapiens
