col0,col1,col2,col3
Kootenai National Forest,United States Forest Service,United States National Forest,United States of America
Gila National Forest,United States Forest Service,United States National Forest,United States of America
Flathead National Forest,United States Forest Service,United States National Forest,United States of America
Malheur National Forest,United States Forest Service,United States National Forest,United States of America
Siuslaw National Forest,United States Forest Service,United States National Forest,United States of America
Chugach National Forest,United States Forest Service,United States National Forest,United States of America
Custer National Forest,United States Forest Service,United States National Forest,United States of America
Olympic National Forest,United States Forest Service,United States National Forest,United States of America
Sam Houston National Forest,United States Forest Service,United States National Forest,United States of America
Uwharrie National Forest,United States Forest Service,United States National Forest,United States of America
