col0,col1,col2,col3
collar of a guild of musketeers,Halle Gate,gold leaf,chasing
collar of the St. Martin and St. Sebastian Guild from Kortrijk-Dutsel,Halle Gate,silver,chasing
collar of the St. Sebastian Guild from Orsmael,Halle Gate,silver,chasing
collar of the guild of musketeers from Geel,Halle Gate,silver,chasing
collar of the St. Sebastian Guild from Sint-Joris-Winge,Halle Gate,silver,chasing
collar of a guild of musketeers,Halle Gate,silver,chasing
collar of a guild of crossbowmen from Opheers,Halle Gate,silver,chasing
collar of the St. Sebastian Guild from Keerbergen,Halle Gate,gold leaf,casting
collar of an archers guild from Berchem,Halle Gate,silver,casting
collar of the St. Martin and St. Sebastian Guild from Kortrijk-Dutsel,Halle Gate,silver,casting
collar of the St. Sebastian Guild from Keerbergen,Halle Gate,silver,casting
collar of the St. Sebastian Guild from Orsmael,Halle Gate,silver,casting
collar of an archers guild,Halle Gate,gold leaf,gilding
collar of the guild of musketeers from Nivelles,Halle Gate,gold leaf,gilding
