col0,col1,col2,col3
"Annihilation: Earth, Part 2",Donatello,Annihilation: Earth,Nickelodeon
"Annihilation: Earth, Part 1",Donatello,Annihilation: Earth,Nickelodeon
"Annihilation: Earth, Part 2",Michelangelo,Annihilation: Earth,Nickelodeon
"Annihilation: Earth, Part 1",Michelangelo,Annihilation: Earth,Nickelodeon
"Annihilation: Earth, Part 2",Shredder,Annihilation: Earth,Nickelodeon
"Battle for New York, Part 1",Michelangelo,Battle for New York,Nickelodeon
"The Invasion, Part 2",Hamato Miwa,The Invasion,Nickelodeon
"The Invasion, Part 1",Hamato Miwa,The Invasion,Nickelodeon
"The Invasion, Part 2",Kirby O'Neil,The Invasion,Nickelodeon
"The Invasion, Part 1",Kirby O'Neil,The Invasion,Nickelodeon
"The Invasion, Part 2",Xever Montes,The Invasion,Nickelodeon
"The Invasion, Part 1",Xever Montes,The Invasion,Nickelodeon
