col0,col1,col2,col3
Belastingkantoor,service apartment,Netherlands,Rijksmonument
"Westerhout, Beverwijk",service apartment,Netherlands,Rijksmonument
"Everard Meijsterlaan 1, Utrecht",service apartment,Netherlands,Rijksmonument
"Dienstwoning, Hoekelum",service apartment,Netherlands,Rijksmonument
Treeswijk,service apartment,Netherlands,Rijksmonument
"Vm Klein seminarie en missiehuis Christus Koning, Helmond",service apartment,Netherlands,Rijksmonument
Landgoed Klarenbeek,service apartment,Netherlands,Rijksmonument
Kasteel Ulenpas,service apartment,Netherlands,Rijksmonument
"Larenberg, Laren",service apartment,Netherlands,Rijksmonument
Double service house,service apartment,Netherlands,Rijksmonument
"Dorpsstraat 16-38, Renswoude",service apartment,Netherlands,Rijksmonument
Gatekeepers cottage for Coen Cuserhof,service apartment,Netherlands,Rijksmonument
"Bosch en Hoven, Heemstede",service apartment,Netherlands,Rijksmonument
