col0,col1,col2,col3
Gwen,"frequency of first names in the Netherlands, 2010",Dutch,Gwen
Magda,"frequency of first names in the Netherlands, 2010",Polish,Magda
Jim,"frequency of first names in the Netherlands, 2010",English,Jim
Fred,"frequency of first names in the Netherlands, 2010",Dutch,Fred
Ruud,"frequency of first names in the Netherlands, 2010",Dutch,Ruud
Don,"frequency of first names in the Netherlands, 2010",English,Don
Enzo,"frequency of first names in the Netherlands, 2010",Italian,Enzo
Jerry,"frequency of first names in the Netherlands, 2010",Dutch,Jerry
Harry,"frequency of first names in the Netherlands, 2010",English,Harry
Gianni,"frequency of first names in the Netherlands, 2010",Italian,Gianni
