col0,col1,col2,col3
2016 Minnesota Lynx season,women's sports,2016-01-01,basketball team season
2016 Los Angeles Sparks season,women's sports,2016-01-01,basketball team season
2016 Dallas Wings season,women's sports,2016-01-01,basketball team season
2016 Washington Mystics season,women's sports,2016-01-01,basketball team season
2016 Seattle Storm season,women's sports,2016-01-01,basketball team season
2016 Atlanta Dream season,women's sports,2016-01-01,basketball team season
2014 Atlanta Dream season,women's sports,2014-01-01,basketball team season
2014 Minnesota Lynx season,women's sports,2014-01-01,basketball team season
2014 Los Angeles Sparks season,women's sports,2014-01-01,basketball team season
2012 New York Liberty season,women's sports,2012-01-01,basketball team season
2013 Washington Mystics season,women's sports,2013-01-01,basketball team season
2013 Tulsa Shock season,women's sports,2013-01-01,basketball team season
2013 Seattle Storm season,women's sports,2013-01-01,basketball team season
