col0,col1,col2,col3
Yiddish Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Venetian Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Turkish Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Thai Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Telugu Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Tamil Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Serbian Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Slovene Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Slovak Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Sakha Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Romanian Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Norwegian Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Dutch Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Marathi Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
Macedonian Wikisource,Wikimedia Foundation,Wikimedia Foundation,Wikisource language edition
