col0,col1,col2,col3
Municipal elections 2012 in Vesanto in Finland,Municipal elections 2017 in Vesanto in Finland,2003,Finland
Municipal elections 2012 in Vehmaa in Finland,Municipal elections 2017 in Vehmaa in Finland,1901,Finland
Municipal elections 2012 in Varkaus in Finland,Municipal elections 2017 in Varkaus in Finland,18449,Finland
Municipal elections 2012 in Valtimo in Finland,Municipal elections 2017 in Valtimo in Finland,2044,Finland
Municipal elections 2012 in Valkeakoski in Finland,Municipal elections 2017 in Valkeakoski in Finland,16896,Finland
Municipal elections 2012 in Vaasa in Finland,Municipal elections 2017 in Vaasa in Finland,52297,Finland
Municipal elections 2012 in Uusikaupunki in Finland,Municipal elections 2017 in Uusikaupunki in Finland,12839,Finland
Municipal elections 2012 in Nykarleby in Finland,Municipal elections 2017 in Nykarleby in Finland,5882,Finland
Municipal elections 2012 in Uurainen in Finland,Municipal elections 2017 in Uurainen in Finland,2561,Finland
Municipal elections 2012 in Utsjoki in Finland,Municipal elections 2017 in Utsjoki in Finland,1076,Finland
