col0,col1,col2,col3
1967 Malaysia Open Badminton Championships,1967 Malaysia Open Badminton Championships – Men's singles,open championship,1968 Malaysia Open Badminton Championships
1986 Malaysia Open Badminton Championships,1986 Malaysia Open Badminton Championships – Men's singles,open championship,1987 Malaysia Open Badminton Championships
2016 Malaysia Super Series Premier,2016 Malaysia Super Series Premier  – Men's singles,open championship,2017 Malaysia Super Series Premier
2015 Malaysia Super Series Premier,2015 Malaysia Super Series Premier – Qualification,open championship,2016 Malaysia Super Series Premier
2014 Malaysia Super Series Premier,2014 Malaysia Super Series Premier – Men's singles,open championship,2015 Malaysia Super Series Premier
2013 Malaysia Super Series,2013 Malaysia Super Series – Men's singles,open championship,2014 Malaysia Super Series Premier
2012 Malaysia Super Series,2012 Malaysia Super Series – Men's singles,open championship,2013 Malaysia Super Series
1960 Malaysia Open Badminton Championships,1960 Malaysia Open Badminton Championships – Men's singles,open championship,1961 Malaysia Open Badminton Championships
2011 Malaysia Super Series,2011 Malaysia Super Series – Men's singles,open championship,2012 Malaysia Super Series
1965 Malaysia Open Badminton Championships,1965 Malaysia Open Badminton Championships – Men's singles,open championship,1966 Malaysia Open Badminton Championships
1950 Malaysia Open Badminton Championships,1950 Malaysia Open Badminton Championships – Men's singles,open championship,1951 Malaysia Open Badminton Championships
1962 Malaysia Open Badminton Championships,1962 Malaysia Open Badminton Championships – Men's singles,open championship,1963 Malaysia Open Badminton Championships
