col0,col1,col2,col3
2020 German Figure Skating Championships - senior ladies' singles free skating,2020-01-03,senior,figure skating rules starting from the 2018-2019 season
2020 German Figure Skating Championships - senior men's singles free skating,2020-01-03,senior,figure skating rules starting from the 2018-2019 season
2020 Russian Figure Skating Championships - pair skating free skating,2019-12-28,senior,figure skating rules starting from the 2018-2019 season
2020 Russian Figure Skating Championships - ladies' singles free skating,2019-12-28,senior,figure skating rules starting from the 2018-2019 season
2020 Russian Figure Skating Championships - men's singles free skating,2019-12-27,senior,figure skating rules starting from the 2018-2019 season
2019-2020 French Figure Skating Championships - pair skating free skating,2019-12-20,senior,figure skating rules starting from the 2018-2019 season
2019-2020 French Figure Skating Championships - ladies' singles free skating,2019-12-20,senior,figure skating rules starting from the 2018-2019 season
2019-2020 French Figure Skating Championships - men's singles free skating,2019-12-21,senior,figure skating rules starting from the 2018-2019 season
2019–20 Japan Figure Skating Championships - pair skating free skating,2019-12-21,senior,figure skating rules starting from the 2018-2019 season
2019–20 Japan Figure Skating Championships - ladies' singles free skating,2019-12-21,senior,figure skating rules starting from the 2018-2019 season
