col0,col1,col2,col3
Samsung Galaxy J7,mobile phone,Samsung Galaxy J7 2017,Secure Digital card
Lenovo Vibe P1,mobile phone,Lenovo P2,Secure Digital card
Samsung Galaxy Grand Prime,mobile phone,Samsung Galaxy J2 Prime,Secure Digital card
Samsung Galaxy On5,mobile phone,Samsung Galaxy On7,Secure Digital card
Huawei Mate 8,mobile phone,Huawei Mate 9,Secure Digital card
Samsung Continuum,mobile phone,Samsung Galaxy S II,Secure Digital card
Samsung Galaxy Xcover 3,mobile phone,Samsung Galaxy Xcover 4,Secure Digital card
INQ Mini 3G,mobile phone,incumbent,Secure Digital card
INQ Chat 3G,mobile phone,INQ Cloud Touch,Secure Digital card
Samsung Galaxy S Duos 2,mobile phone,Samsung Galaxy S Duos 3,Secure Digital card
Samsung Galaxy Pocket Neo,mobile phone,Samsung Galaxy Pocket 2,Secure Digital card
Samsung Galaxy Pocket Duos,mobile phone,Samsung Galaxy Pocket Neo,Secure Digital card
Samsung Galaxy R Style,mobile phone,Samsung Galaxy Grand,Secure Digital card
Samsung Galaxy J5 Plus,mobile phone,Samsung Galaxy J5 2017,Secure Digital card
Samsung Galaxy J2,mobile phone,Samsung Galaxy J2 core,Secure Digital card
