col0,col1,col2,col3
I Capuleti e i Montecchi,"Orchestra of the Teatro alla Scala, Milan",season premiere at La Scala,La Scala
Adelaide di Francia,"Orchestra of the Teatro alla Scala, Milan",season premiere at La Scala,La Scala
Rosemonda,"Orchestra of the Teatro alla Scala, Milan",season premiere at La Scala,La Scala
Il paria,"Orchestra of the Teatro alla Scala, Milan",season premiere at La Scala,La Scala
Alessandro nell’Indie,"Orchestra of the Teatro alla Scala, Milan",season premiere at La Scala,La Scala
Gonzalvo,"Orchestra of the Teatro alla Scala, Milan",season premiere at La Scala,La Scala
La Vestale,"Orchestra of the Teatro alla Scala, Milan",season premiere at La Scala,La Scala
Ricciardo e Zoraide,"Orchestra of the Teatro alla Scala, Milan",season premiere at La Scala,La Scala
Amleto,"Orchestra of the Teatro alla Scala, Milan",season premiere at La Scala,La Scala
Andromaca,"Orchestra of the Teatro alla Scala, Milan",season premiere at La Scala,La Scala
