col0,col1,col2,col3
GM04196,GM04197,Homo sapiens,Huntington disease
GM04540,GM04541,Homo sapiens,cystic fibrosis
GM04345,GM04346,Homo sapiens,cystic fibrosis
GM04330,GM04331,Homo sapiens,cystic fibrosis
GM05167,GM05168,Homo sapiens,Charcot-Marie-Tooth disease type 1A
GM05165,GM05166,Homo sapiens,Charcot-Marie-Tooth disease type 1A
GM05148,GM05149,Homo sapiens,Charcot-Marie-Tooth disease type 1A
GM05146,GM05147,Homo sapiens,Charcot-Marie-Tooth disease type 1A
GM05089,GM05090,Homo sapiens,Becker muscular dystrophy
GM05081,GM05082,Homo sapiens,Becker muscular dystrophy
GM05212,GM05213,Homo sapiens,myotonic dystrophy
GM05163,GM05164,Homo sapiens,myotonic dystrophy
GM05151,GM05152,Homo sapiens,myotonic dystrophy
