col0,col1,col2,col3
Statue of Adoniran Barbosa,São Paulo,Brazil,herma
Afonso d'Escragnolle Taunay,São Paulo,Brazil,statue
Victor Raul Haya de La Torre,São Paulo,Brazil,monument
Francisco Mignone,São Paulo,Brazil,monument
José Bonifácio de Andrada e Silva,São Paulo,Brazil,monument
Salah Saliby,São Paulo,Brazil,monument
Padre Gregório Westrupp,São Paulo,Brazil,monument
Cora Coralina,São Paulo,Brazil,monument
Yoshikazu Tanaka,São Paulo,Brazil,monument
Severino Gragnani,São Paulo,Brazil,monument
Ragueb Chohfi,São Paulo,Brazil,monument
