col0,col1,col2,col3
Vierhuizen,Netherlands,buurtschap,Surhuizum
Westerend,Netherlands,buurtschap,Drogeham
Munnekezeel,Netherlands,buurtschap,Munnekeburen
Neereind,Netherlands,buurtschap,Oostelbeers
De Polle,Netherlands,buurtschap,Smilde
Perkiets,Netherlands,buurtschap,Membach
Fonds-de-Forêt,Belgium,buurtschap,Forêt
Noblehaye,Belgium,buurtschap,Bolland
Horion,Belgium,buurtschap,Horion-Hozémont
Lexhy,Belgium,buurtschap,Horion-Hozémont
Oudendijk,Belgium,buurtschap,Vrasene
Douvergenhout,Netherlands,buurtschap,Merkelbeek
Leeuwen,Netherlands,buurtschap,Reuver
Lievingerveld,Netherlands,buurtschap,Beilen
