col0,col1,col2,col3
1978 Vuelta del Uruguay,1977 Vuelta del Uruguay,road bicycle racing,1978-03-17
1977 Vuelta del Uruguay,1976 Vuelta del Uruguay,road bicycle racing,1977-04-01
1976 Vuelta del Uruguay,1975 Vuelta del Uruguay,road bicycle racing,1976-04-09
1973 Vuelta del Uruguay,1972 Vuelta del Uruguay,road bicycle racing,1973-04-13
1969 Vuelta del Uruguay,1968 Vuelta del Uruguay,road bicycle racing,1969-03-29
1975 Vuelta del Uruguay,1974 Vuelta del Uruguay,road bicycle racing,1975-03-22
1972 Vuelta del Uruguay,1971 Vuelta del Uruguay,road bicycle racing,1972-03-25
1968 Vuelta del Uruguay,1967 Vuelta del Uruguay,road bicycle racing,1968-04-06
1967 Vuelta del Uruguay,1966 Vuelta del Uruguay,road bicycle racing,1967-03-18
1966 Vuelta del Uruguay,1965 Vuelta del Uruguay,road bicycle racing,1966-04-02
1965 Vuelta del Uruguay,1964 Vuelta del Uruguay,road bicycle racing,1965-04-09
