col0,col1,col2,col3
Sokolovna Veselí nad Lužnicí,Czech Republic,Budějovická,Veselí nad Lužnicí I
Sokol house in Písek,Czech Republic,Tyršova,Budějovické Předměstí
Building of Sokol Plzeň,Czech Republic,Štruncovy sady,Pilsen 3
Sokol house in Liben,Czech Republic,Zenklova (Prague),Libeň
Divadlo Brandýs nad Orlicí,Czech Republic,Žerotínova,Brandýs nad Orlicí
Sokol house in Vinohrady,Czech Republic,Polská,Vinohrady
Sokol house in Židlochovice,Czech Republic,Tyršova,Židlochovice
Sokol house in Vinohrady,Czech Republic,Polská,Prague
Sokol house in Radotín,Czech Republic,Vykoukových,Prague 16
Sokol house in Kobylnice,Czech Republic,U Sokolovny,Kobylnice
