col0,col1,col2,col3
2019 South Africa International Badminton Championships,South Africa,WikiProject Badminton/tournament focus list,2020 South Africa International Badminton Championships
2018 South Africa International Badminton Championships,South Africa,WikiProject Badminton/tournament focus list,2019 South Africa International Badminton Championships
2017 South Africa International Badminton Championships,South Africa,WikiProject Badminton/tournament focus list,2018 South Africa International Badminton Championships
2022 South Africa International Badminton Championships,South Africa,WikiProject Badminton/tournament focus list,2023 South Africa International Badminton Championships
2021 South Africa International Badminton Championships,South Africa,WikiProject Badminton/tournament focus list,2022 South Africa International Badminton Championships
2016 South Africa International Badminton Championships,South Africa,WikiProject Badminton/tournament focus list,2017 South Africa International Badminton Championships
2015 South Africa International Badminton Championships,South Africa,WikiProject Badminton/tournament focus list,2016 South Africa International Badminton Championships
2014 South Africa International Badminton Championships,South Africa,WikiProject Badminton/tournament focus list,2015 South Africa International Badminton Championships
2013 South Africa International Badminton Championships,South Africa,WikiProject Badminton/tournament focus list,2014 South Africa International Badminton Championships
2012 South Africa International Badminton Championships,South Africa,WikiProject Badminton/tournament focus list,2013 South Africa International Badminton Championships
2011 South Africa International Badminton Championships,South Africa,WikiProject Badminton/tournament focus list,2012 South Africa International Badminton Championships
2010 South Africa International Badminton Championships,South Africa,WikiProject Badminton/tournament focus list,2011 South Africa International Badminton Championships
2009 South Africa International Badminton Championships,South Africa,WikiProject Badminton/tournament focus list,2010 South Africa International Badminton Championships
