col0,col1,col2,col3
Moraine Canyon,Queen Maud Mountains,Antarctic Treaty area,Antarctica
Mohn Basin,Queen Maud Mountains,Antarctic Treaty area,Antarctica
Gjertsen Promontory,Queen Maud Mountains,Antarctic Treaty area,Antarctica
Taylor Platform,Prince Charles Mountains,Antarctic Treaty area,Antarctica
Pagodroma Gorge,Prince Charles Mountains,Antarctic Treaty area,Antarctica
Grainger Valley,Prince Charles Mountains,Antarctic Treaty area,Antarctica
Glossopteris Gully,Prince Charles Mountains,Antarctic Treaty area,Antarctica
Hatch Plain,Shackleton Range,Antarctic Treaty area,Antarctica
Grindley Plateau,Queen Alexandra Range,Antarctic Treaty area,Antarctica
Pentecost Cirque,Olympus Range,Antarctic Treaty area,Antarctica
Marsh Cirque,Olympus Range,Antarctic Treaty area,Antarctica
Leibert Cirque,Olympus Range,Antarctic Treaty area,Antarctica
Glover Cirque,Olympus Range,Antarctic Treaty area,Antarctica
Kapellet Canyon,Mühlig-Hofmann Mountains,Antarctic Treaty area,Antarctica
