col0,col1,col2,col3
Cardinal Wash,arroyo,United States of America,5499
Camel Wash,arroyo,United States of America,4721
Arroyo La Petaca,arroyo,Dominican Republic,1278
Balka Popov Yar,arroyo,Russia,113
Middle Fork Summerville Wash,arroyo,United States of America,5029
Summerville Wash,arroyo,United States of America,4665
March Flat Wash,arroyo,United States of America,4655
Stove Gulch,arroyo,United States of America,4997
Lucky Flats Wash,arroyo,United States of America,5075
Red Holes Wash,arroyo,United States of America,5364
Potter Wash,arroyo,United States of America,5860
Wildcat Draw,arroyo,United States of America,5817
Timothy Wash,arroyo,United States of America,5581
West Fork Desert Lake Wash,arroyo,United States of America,1798
