col0,col1,col2,col3
U 661,Ingvar runestones,monument in Fornminnesregistret,Sweden
Sö 105,Ingvar runestones,monument in Fornminnesregistret,Sweden
Sö 131,Ingvar runestones,monument in Fornminnesregistret,Sweden
Sö 320,Ingvar runestones,monument in Fornminnesregistret,Sweden
Vs 19,Ingvar runestones,monument in Fornminnesregistret,Sweden
Sö 82,Runestones at Tumbo Church,monument in Fornminnesregistret,Sweden
Sövestadstenen,Sövestad Runestones,monument in Fornminnesregistret,Sweden
Sm 3,Aringsås Runestones,monument in Fornminnesregistret,Sweden
Sm 2,Aringsås Runestones,monument in Fornminnesregistret,Sweden
Sm 1,Aringsås Runestones,monument in Fornminnesregistret,Sweden
