col0,col1,col2,col3
Fallings Park,Fallings Park,ward or electoral division of the United Kingdom,City of Wolverhampton
Rumney,Rumney,ward or electoral division of the United Kingdom,City and County of Cardiff
Penylan,Penylan,ward or electoral division of the United Kingdom,City and County of Cardiff
Pentyrch,Pentyrch,ward or electoral division of the United Kingdom,City and County of Cardiff
Llanrumney,Llanrumney,ward or electoral division of the United Kingdom,City and County of Cardiff
Llandaff North,Llandaff North,ward or electoral division of the United Kingdom,City and County of Cardiff
Llandaff,Llandaff,ward or electoral division of the United Kingdom,City and County of Cardiff
Lisvane,Lisvane,ward or electoral division of the United Kingdom,City and County of Cardiff
Heath,Heath,ward or electoral division of the United Kingdom,City and County of Cardiff
Gabalfa,Gabalfa,ward or electoral division of the United Kingdom,City and County of Cardiff
Ely,Ely,ward or electoral division of the United Kingdom,City and County of Cardiff
Cyncoed,Cyncoed,ward or electoral division of the United Kingdom,City and County of Cardiff
