col0,col1,col2,col3
1962 Jadranska Magistrala,1963 Jadranska Magistrala,Yugoslavia,road bicycle racing
1961 Jadranska Magistrala,1962 Jadranska Magistrala,Yugoslavia,road bicycle racing
2018 Istrian Spring Trophy,2019 Istrian Spring Trophy,Croatia,road bicycle racing
2002 Jadranska Magistrala,2003 Jadranska Magistrala,Croatia,road bicycle racing
2001 Jadranska Magistrala,2002 Jadranska Magistrala,Croatia,road bicycle racing
2000 Jadranska Magistrala,2001 Jadranska Magistrala,Croatia,road bicycle racing
1999 Jadranska Magistrala,2000 Jadranska Magistrala,Croatia,road bicycle racing
1998 Jadranska Magistrala,1999 Jadranska Magistrala,Croatia,road bicycle racing
1997 Jadranska Magistrala,1998 Jadranska Magistrala,Croatia,road bicycle racing
1996 Jadranska Magistrala,1997 Jadranska Magistrala,Croatia,road bicycle racing
