col0,col1,col2,col3
Kufstein District,Kufstein,Rosenheim,969.9
Schwaz District,Schwaz,Miesbach,1843
Kufstein District,Kufstein,Miesbach,969.9
Schwaz District,Schwaz,Garmisch-Partenkirchen,1843
Reutte District,Reutte,Garmisch-Partenkirchen,1236.82
Imst District,Imst,Garmisch-Partenkirchen,1724.82
Innsbruck-Land District,Innsbruck,Garmisch-Partenkirchen,1990.09
Rohrbach District,Rohrbach-Berg,Passau,817.19
Schärding District,Schärding,Passau,618.49
Rohrbach District,Rohrbach-Berg,Freyung-Grafenau,817.19
