col0,col1,col2,col3
MSC Shaula,61153,ship,MSC Shipmanagement
MSC Rebecca,42954,ship,MSC Shipmanagement
MSC Shuba B,110000,ship,MSC Shipmanagement
MSC Silvia,110697,ship,MSC Shipmanagement
Maersk Evora,142105,ship,Maersk Line
MSC Brunella,109832,ship,MSC Shipmanagement
Santa Regula,64513,ship,CPO Containerschiffreederei
MSC Giselle,110412,ship,MSC Shipmanagement
Tabea,68228,container ship,Peter Döhle Schiffahrts-KG
Allegoria,68228,container ship,Peter Döhle Schiffahrts-KG
CMA CGM Pelleas,120853,container ship,CPO Containerschiffreederei
CMA CGM Ivanhoe,120944,container ship,CPO Containerschiffreederei
Cape Mayor,37909,container ship,Columbia Shipmanagement Ltd.
NYK Altair,99500,container ship,Nippon Yusen
APL Temasek,177380,container ship,CMA CGM
