col0,col1,col2,col3
1963 Nordic Badminton Championships,continental championship,1963 Nordic Badminton Championships – Women's doubles,Sweden
1992 Nordic Badminton Championships,continental championship,1992 Nordic Badminton Championships – Men's doubles,Sweden
1980 Nordic Badminton Championships,continental championship,1980 Nordic Badminton Championships – Men's doubles,Sweden
1975 Nordic Badminton Championships,continental championship,1975 Nordic Badminton Championships – Men's doubles,Sweden
1971 Nordic Badminton Championships,continental championship,1971 Nordic Badminton Championships – Men's doubles,Sweden
1967 Nordic Badminton Championships,continental championship,1967 Nordic Badminton Championships – Men's doubles,Sweden
1963 Nordic Badminton Championships,continental championship,1963 Nordic Badminton Championships – Men's doubles,Sweden
1992 Nordic Badminton Championships,continental championship,1992 Nordic Badminton Championships – Women's singles,Sweden
1980 Nordic Badminton Championships,continental championship,1980 Nordic Badminton Championships – Women's singles,Sweden
1975 Nordic Badminton Championships,continental championship,1975 Nordic Badminton Championships – Women's singles,Sweden
1971 Nordic Badminton Championships,continental championship,1971 Nordic Badminton Championships – Women's singles,Sweden
