col0,col1,col2,col3
Kimi ni Todoke,shōjo,high school student,Japanese
Boys Over Flowers,shōjo,high school student,Japanese
Battle Athletes Victory,shōjo,sport,Japanese
Otomen,shōjo,high school student,Japanese
The Rose of Versailles,shōjo,French Revolution,Japanese
Kare Kano,shōjo,high school student,Japanese
Fushigi Yûgi,shōjo,Chinese mythology,Japanese
Arisa,shōjo,middle school student,Japanese
Ginban Kaleidoscope,shōjo,sport,Japanese
Sweet Blue Flowers,shōjo,high school student,Japanese
