col0,col1,col2,col3
L Stinger,O'Hare International Airport,airport terminal,United States of America
Concourse L,O'Hare International Airport,airport terminal,United States of America
Concourse K,O'Hare International Airport,airport terminal,United States of America
Concourse H,O'Hare International Airport,airport terminal,United States of America
Concourse G,O'Hare International Airport,airport terminal,United States of America
Concourse F,O'Hare International Airport,airport terminal,United States of America
Concourse E,O'Hare International Airport,airport terminal,United States of America
Concourse C,O'Hare International Airport,airport terminal,United States of America
Concourse B,O'Hare International Airport,airport terminal,United States of America
Boarding Area G,San Francisco International Airport,airport terminal,United States of America
Boarding Area A,San Francisco International Airport,airport terminal,United States of America
