col0,col1,col2,col3
Vuelta a España,road bicycle racing,stage race,Grand Tour
Vuelta Ciclista a Chiloé,road bicycle racing,2.2,recurring sporting event
Tour of Uppsala,road bicycle racing,2.2,recurring sporting event
Tour of Antalya,road bicycle racing,2.1,recurring sporting event
Tour de Selangor,road bicycle racing,2.2,recurring sporting event
Tour of Eftalia Hotels & Velo Alanya,road bicycle racing,1.2,single-day road race
Tour d'Occitanie,road bicycle racing,2.2,stage race
Dubai Women's Tour,road bicycle racing,2.2,stage race
Giro delle Marche in Rosa,road bicycle racing,2.2,stage race
Tour Pyrénées-Méditerranée,road bicycle racing,2.2,stage race
Women's Tour of Scotland,road bicycle racing,2.1,stage race
Vuelta a Burgos Féminas,road bicycle racing,2.1,stage race
"The 60th Anniversary ""Thai Cycling Association""",road bicycle racing,2.1,stage race
