col0,col1,col2,col3
Victorine,opera,Whitney Museum of American Art,Art & Language
El trust de los tenorios,play,Teatro Apolo,Carlos Arniches
Hélène,opera,Théâtre du Vaudeville,Paul Delair
El trust de los tenorios,opera,Teatro Apolo,Carlos Arniches
Die Räuber,opera,Deutsche Oper am Rhein,Giselher Klebe
Daphnis et Chloé,opera,Théâtre des Bouffes-Parisiens,Jacques Offenbach
Bagatelle,opera,Théâtre des Bouffes-Parisiens,Jacques Offenbach
Il mondo della luna,opera,Teatro San Moisè,Carlo Goldoni
La jolie parfumeuse,opera,Théâtre de la Renaissance,Jacques Offenbach
"Tromb-al-ca-zar, ou Les criminels dramatiques",opera,Théâtre des Bouffes-Parisiens,Jacques Offenbach
The Cruelty of the Spaniards in Peru,opera,Cockpit Theatre,William Davenant
Le financier et le savetier,opera,Théâtre des Bouffes-Parisiens,Jacques Offenbach
Le château à Toto,opera,Théâtre du Palais-Royal,Jacques Offenbach
