col0,col1,col2,col3
1968 Schaal Sels,1969 Schaal Sels,Belgium,road bicycle racing
1967 Schaal Sels,1968 Schaal Sels,Belgium,road bicycle racing
1966 Schaal Sels,1967 Schaal Sels,Belgium,road bicycle racing
1965 Schaal Sels,1966 Schaal Sels,Belgium,road bicycle racing
1964 Schaal Sels,1965 Schaal Sels,Belgium,road bicycle racing
1963 Schaal Sels,1964 Schaal Sels,Belgium,road bicycle racing
1962 Schaal Sels,1963 Schaal Sels,Belgium,road bicycle racing
1961 Schaal Sels,1962 Schaal Sels,Belgium,road bicycle racing
1960 Schaal Sels,1961 Schaal Sels,Belgium,road bicycle racing
1959 Schaal Sels,1960 Schaal Sels,Belgium,road bicycle racing
1958 Schaal Sels,1959 Schaal Sels,Belgium,road bicycle racing
1957 Schaal Sels,1958 Schaal Sels,Belgium,road bicycle racing
