col0,col1,col2,col3
2007 Trofeo Alfredo Binda-Comune di Cittiglio,2006 Trofeo Alfredo Binda-Comune di Cittiglio,Trofeo Alfredo Binda-Comune di Cittiglio,road bicycle racing
2006 Trofeo Alfredo Binda-Comune di Cittiglio,2005 Trofeo Alfredo Binda-Comune di Cittiglio,Trofeo Alfredo Binda-Comune di Cittiglio,road bicycle racing
2005 Trofeo Alfredo Binda-Comune di Cittiglio,2004 Trofeo Alfredo Binda-Comune di Cittiglio,Trofeo Alfredo Binda-Comune di Cittiglio,road bicycle racing
2004 Trofeo Alfredo Binda-Comune di Cittiglio,2003 Trofeo Alfredo Binda-Comune di Cittiglio,Trofeo Alfredo Binda-Comune di Cittiglio,road bicycle racing
2003 Trofeo Alfredo Binda-Comune di Cittiglio,2002 Trofeo Alfredo Binda-Comune di Cittiglio,Trofeo Alfredo Binda-Comune di Cittiglio,road bicycle racing
2002 Trofeo Alfredo Binda-Comune di Cittiglio,2001 Trofeo Alfredo Binda-Comune di Cittiglio,Trofeo Alfredo Binda-Comune di Cittiglio,road bicycle racing
2001 Trofeo Alfredo Binda-Comune di Cittiglio,2000 Trofeo Alfredo Binda-Comune di Cittiglio,Trofeo Alfredo Binda-Comune di Cittiglio,road bicycle racing
2000 Trofeo Alfredo Binda-Comune di Cittiglio,1999 Trofeo Alfredo Binda-Comune di Cittiglio,Trofeo Alfredo Binda-Comune di Cittiglio,road bicycle racing
1999 Trofeo Alfredo Binda-Comune di Cittiglio,1996 Trofeo Alfredo Binda-Comune di Cittiglio,Trofeo Alfredo Binda-Comune di Cittiglio,road bicycle racing
1996 Trofeo Alfredo Binda-Comune di Cittiglio,1995 Trofeo Alfredo Binda-Comune di Cittiglio,Trofeo Alfredo Binda-Comune di Cittiglio,road bicycle racing
1995 Trofeo Alfredo Binda-Comune di Cittiglio,1994 Trofeo Alfredo Binda-Comune di Cittiglio,Trofeo Alfredo Binda-Comune di Cittiglio,road bicycle racing
1994 Trofeo Alfredo Binda-Comune di Cittiglio,1993 Trofeo Alfredo Binda-Comune di Cittiglio,Trofeo Alfredo Binda-Comune di Cittiglio,road bicycle racing
1993 Trofeo Alfredo Binda-Comune di Cittiglio,1992 Trofeo Alfredo Binda-Comune di Cittiglio,Trofeo Alfredo Binda-Comune di Cittiglio,road bicycle racing
1992 Trofeo Alfredo Binda-Comune di Cittiglio,1991 Trofeo Alfredo Binda-Comune di Cittiglio,Trofeo Alfredo Binda-Comune di Cittiglio,road bicycle racing
