col0,col1,col2,col3
Black Cuckooshrike,species,20,Black Cuckoo-shrike
Swamp Boubou,species,21,Gabon Boubou
Mariana crow,species,22,Guam Crow
New Zealand Grebe,species,22,New Zealand dabchick
Lophoceros nasutus,species,25,African Grey Hornbill
Perdix dauurica,species,25,Daurian Partridge
Streaked Scrub Warbler,species,14,Scrub Warbler
Lewin's Honeyeater,species,14,Lewin's Honeyeater
Cattle Tyrant,species,14,Cattle Tyrant
Black-cheeked Woodpecker,species,14,Black-cheeked Woodpecker
Seychelles Fody,species,14,Seychelles Fody
