col0,col1,col2,col3
Sátoraljaújhely  District,Sátoraljaújhely,Template:Sátoraljaújhely District,22703
Sárospatak  District,Sárospatak,Template:Sárospatak District,24246
Sárbogárd District,Sárbogárd,Template:Sárbogárd District,28188
Szerencs  District,Szerencs,Template:Szerencs District,37473
Szeged  District,Szeged,Template:Szeged District,206605
Püspökladány  District,Püspökladány,Template:Püspökladány District,39529
Mór District,Mór,Template:Mór District,32894
Mórahalom district,Mórahalom,Template:Mórahalom District,29535
Kapuvár  District,Kapuvár,Template:Kapuvár District,23326
Ibrány District,Ibrány,Template:Ibrány District,23850
Hajdúszoboszló  District,Hajdúszoboszló,Template:Hajdúszoboszló District,42255
Hajdúhadház  District,Hajdúhadház,Template:Hajdúhadház District,22041
Hajdúböszörmény  District,Hajdúböszörmény,Template:Hajdúböszörmény District,40194
Gárdony District,Gárdony,Template:Gárdony District,29854
Gyöngyös  District,Gyöngyös,Template:Gyöngyös District,74607
