col0,col1,col2,col3
1945 Danish Badminton Championships,badminton,1944 Danish Badminton Championships,1946 Danish Badminton Championships
1941 Danish Badminton Championships,badminton,1940 Danish Badminton Championships,1942 Danish Badminton Championships
1966 Danish Badminton Championships,badminton,1965 Danish Badminton Championships,1967 Danish Badminton Championships
1952 Danish Badminton Championships,badminton,1951 Danish Badminton Championships,1953 Danish Badminton Championships
1937 Danish Badminton Championships,badminton,1936 Danish Badminton Championships,1938 Danish Badminton Championships
1963 Danish Badminton Championships,badminton,1962 Danish Badminton Championships,1964 Danish Badminton Championships
1956 Danish Badminton Championships,badminton,1955 Danish Badminton Championships,1957 Danish Badminton Championships
1933 Danish Badminton Championships,badminton,1932 Danish Badminton Championships,1934 Danish Badminton Championships
1940 Danish Badminton Championships,badminton,1939 Danish Badminton Championships,1941 Danish Badminton Championships
1949 Danish Badminton Championships,badminton,1948 Danish Badminton Championships,1950 Danish Badminton Championships
1944 Danish Badminton Championships,badminton,1943 Danish Badminton Championships,1945 Danish Badminton Championships
2011 Danish Badminton Championships,badminton,2010 Danish Badminton Championships,2012 Danish Badminton Championships
2008 Danish Badminton Championships,badminton,2007 Danish Badminton Championships,2009 Danish Badminton Championships
2005 Danish Badminton Championships,badminton,2004 Danish Badminton Championships,2006 Danish Badminton Championships
1969 Danish Badminton Championships,badminton,1968 Danish Badminton Championships,1970 Danish Badminton Championships
