col0,col1,col2,col3
Cañada El Caracol,Mexico,ravine,Coahuila
Cañada El Delgadito,Mexico,ravine,Coahuila
Cañada Blanca,Mexico,ravine,Coahuila
Cañada San Felipe,Mexico,ravine,Coahuila
Cañada EL Rincón Grande,Mexico,ravine,Coahuila
Cañada La Segunda,Mexico,ravine,Coahuila
Cañada Rincón los Difuntos,Mexico,ravine,Coahuila
Cañada El Zorrillo,Mexico,ravine,Coahuila
Cañada Las Goteras,Mexico,ravine,Coahuila
Cañada La Tinaja,Mexico,ravine,Coahuila
Cañada Honda,Mexico,ravine,Nuevo León
Cañada El Buey,Mexico,ravine,Nuevo León
