col0,col1,col2,col3
GM04515,GM04516,Homo sapiens,sideroblastic anaemia P
GM04647,GM04648,Homo sapiens,myotonic dystrophy
GM03851,GM03852,Homo sapiens,Leber congenital amaurosis
GM04395,GM04396,Homo sapiens,adenosine deaminase deficiency
GM03837,GM03838,Homo sapiens,retinitis pigmentosa
GM03835,GM03836,Homo sapiens,retinitis pigmentosa
GM03833,GM03834,Homo sapiens,retinitis pigmentosa
GM03831,GM03832,Homo sapiens,retinitis pigmentosa
GM03825,GM03826,Homo sapiens,retinitis pigmentosa
GM03823,GM03824,Homo sapiens,retinitis pigmentosa
GM03872,GM03873,Homo sapiens,Huntington disease
GM03868,GM03869,Homo sapiens,Huntington disease
GM03866,GM03867,Homo sapiens,Huntington disease
