col0,col1,col2,col3
2018 Vuelta del Uruguay stage 4,45.164,2018 Vuelta del Uruguay stage 5,Agustín Moreira
2018 Vuelta del Uruguay stage 3,41.959,2018 Vuelta del Uruguay stage 4,Agustín Moreira
2018 Vuelta del Uruguay stage 7,42.882,2018 Vuelta del Uruguay stage 8a,Mauricio Muller
2018 Vuelta del Uruguay stage 6,39.318,2018 Vuelta del Uruguay stage 7,Mauricio Muller
2018 Vuelta del Uruguay stage 5,39.126,2018 Vuelta del Uruguay stage 6,Mauricio Muller
2018 Vuelta del Uruguay stage 4,45.164,2018 Vuelta del Uruguay stage 5,Mauricio Muller
2018 Vuelta del Uruguay stage 3,41.959,2018 Vuelta del Uruguay stage 4,Mauricio Muller
2018 Vuelta del Uruguay stage 1,37.379,2018 Vuelta del Uruguay stage 2a,Adrián Richeze
2018 Vuelta del Uruguay stage 7,42.882,2018 Vuelta del Uruguay stage 8a,Caio Godoy
2018 Vuelta del Uruguay stage 6,39.318,2018 Vuelta del Uruguay stage 7,Caio Godoy
