col0,col1,col2,col3
Chenopodium simplex,mapleleaf goosefoot,basionym,species
Chenopodium macrospermum,largeseed goosefoot,basionym,species
Chenopodium salinum,Rocky Mountain goosefoot,basionym,species
Beta procumbens,cultivated beet,basionym,species
Beta patellaris,beet,basionym,species
Atriplex griffithsii,Griffiths' saltbush,basionym,species
Atriplex pedunculata,stalked orache,basionym,species
Salsola collina,slender Russian thistle,basionym,species
Anthemis austriaca,Austrian chamomile,basionym,species
Typhlops filiformis,File Worm Snake,protonym,species
Acacia montana,Mallee Wattle,basionym,species
Polygonum punctatum,dotted smartweed,basionym,species
Polygonum bistortoides,American bistort,basionym,species
Mimulus lewisii,purple monkeyflower,basionym,species
