col0,col1,col2,col3
Baby's Robe,Cleveland Museum of Art,item of collection or exhibition,public domain
Shoe,Cleveland Museum of Art,item of collection or exhibition,public domain
Linen Blouse,Cleveland Museum of Art,item of collection or exhibition,copyrighted
Bride's Robe,Cleveland Museum of Art,item of collection or exhibition,public domain
Jade String Pendant,Cleveland Museum of Art,item of collection or exhibition,public domain
Jade String Pendant,Cleveland Museum of Art,item of collection or exhibition,public domain
Crown for the Royal Ceremonial Costume,Cleveland Museum of Art,item of collection or exhibition,public domain
Back Apron for the Royal Ceremonial Robe,Cleveland Museum of Art,item of collection or exhibition,public domain
Skirt for the Royal Ceremonial Costume,Cleveland Museum of Art,item of collection or exhibition,public domain
Overcoat for the Royal Ceremonial Costume,Cleveland Museum of Art,item of collection or exhibition,public domain
Inner Coat for the Royal Ceremonial Costume,Cleveland Museum of Art,item of collection or exhibition,public domain
Royal Ceremonial Costume and Accessories,Cleveland Museum of Art,item of collection or exhibition,public domain
