col0,col1,col2,col3
2019 Jolo Cathedral bombing,Our Lady of Mount Carmel Cathedral,Ajang Ajang Group,bomb attack
Montreal Stock Exchange bombing,Tour de la Bourse,Front de libération du Québec,bomb attack
Christchurch mosque shootings,Christchurch,Brenton Tarrant,mass murder
2019 Pulwama attack,Lethapora,Jaish-e-Mohammed,mass murder
2003 Latifiya ambush,Latifiya,Jamaat Ansar al-Sunna,mass murder
2017 Lower Manhattan attack,Lower Manhattan,Sayfullo Habibullaevich Saipov,mass murder
Carcassonne and Trèbes attack,Carcassonne,Arnaud Beltrame,carjacking
2019 Pulwama attack,Lethapora,Jaish-e-Mohammed,suicide attack
2017 Port Authority Bus Terminal explosion,Times Square–42nd Street/Port Authority Bus Terminal,Akayed Ullah,explosion
Murder of Eduardo Puelles,Arrigorriaga,Euskadi Ta Askatasuna,murder
Murder of Ori Ansbacher,Ein Yael,Ori Ansbacher,murder
1987 Zaragoza Military Bus bombing,Church of San Juan de los Panetes (Zaragoza),Euskadi Ta Askatasuna,murder
