col0,col1,col2,col3
Bolshoy Moskvoretsky Bridge,554,Moskva River,reinforced concrete bridge
Ponte Morandi,1102,Turin–Genoa railway,reinforced concrete bridge
bridge of Mirabeau,175,Durance,reinforced concrete bridge
Ponte del Risorgimento,159.1,Tiber,reinforced concrete bridge
Krka Bridge,391.16,Krka,reinforced concrete bridge
Halenbrücke,237,Aare,reinforced concrete bridge
Ada Bridge,996,Sava,reinforced concrete bridge
Chiswick Bridge,185,River Thames,reinforced concrete bridge
Chesapeake Bay Bridge-Tunnel,28318,Chesapeake Bay,reinforced concrete bridge
Lafranconi Bridge,766,Danube,reinforced concrete bridge
Wadi el Kuf Bridge,477,Wādī al Kūf,reinforced concrete bridge
Bloukrans Bridge,451,Bloukrans River,reinforced concrete bridge
Pierre Pflimlin Bridge,917.7,Rhine,reinforced concrete bridge
Beška Bridge,2250,Danube,reinforced concrete bridge
Pont Chauderon,250,Flon,reinforced concrete bridge
