col0,col1,col2,col3
Washington County,Washington County,Nebraska,Washington County
Douglas County,Douglas County,Nebraska,Douglas County
Washington County,Washington County,Nebraska,Washington County
Clay County,Clay County,Nebraska,Clay County
Douglas County,Douglas County,Nebraska,Douglas County
Cedar County,Cedar County,Nebraska,Cedar County
Washington County,Washington County,Nebraska,Washington County
Stanton County,Stanton County,Nebraska,Stanton County
Clay County,Clay County,Nebraska,Clay County
Sheridan County,Sheridan County,Nebraska,Sheridan County
