col0,col1,col2,col3
2009 Ronde van Drenthe,2009-04-13,Jo Piels 2009,Netherlands
2010 Ronde van Drenthe,2010-04-10,Palmans-Cras 2010,Netherlands
2012 Ronde van Drenthe,2012-03-10,Netherlands men's national road cycling team 2012,Netherlands
2010 Ronde van Drenthe,2010-04-10,CarmioOro-NGC 2010,Netherlands
2008 Ronde van Drenthe,2008-04-12,Ulan 2008,Netherlands
2009 Ronde van Drenthe,2009-04-13,Revor-Jartazi 2009,Netherlands
2014 Ronde van Drenthe,2014-03-15,2014 Neri Sottoli,Netherlands
2012 Ronde van Drenthe,2012-03-10,Glud & Marstrand-LRØ 2012,Netherlands
2014 Ronde van Drenthe,2014-03-15,UnitedHealthcare 2014,Netherlands
2012 Ronde van Drenthe,2012-03-10,Jo Piels 2012,Netherlands
2014 Ronde van Drenthe,2014-03-15,2014 Androni Giocattoli-Venezuela season,Netherlands
2012 Ronde van Drenthe,2012-03-10,Rabobank 2012,Netherlands
