col0,col1,col2,col3
Nordenham range rear,lighthouse,steel,upper light
Bredskärssund lower light,lighthouse,concrete,lower light
Hävringe old lighthouse,lighthouse,wood,upper light
Stora Billingen lighthouse,lighthouse,wood,upper light
Falkenberg East upper light,lighthouse,galvanized iron,upper light
Falkenberg East lower light,lighthouse,galvanized iron,lower light
Falkenberg West upper light,lighthouse,galvanized iron,upper light
Falkenberg West lower light,lighthouse,galvanized iron,lower light
Långhalsudde lower light,lighthouse,galvanized iron,lower light
Södra Kuggörarna upper light,lighthouse,galvanized iron,upper light
Södra Kuggörarna lower light,lighthouse,galvanized iron,lower light
Grynet upper light,lighthouse,galvanized iron,upper light
Åhus lower light,lighthouse,galvanized iron,lower light
Brommösund upper light,lighthouse,wood,upper light
Brommösund lower light,lighthouse,wood,lower light
