col0,col1,col2,col3
"Avan, Sweden",Awan dynasty,UTC+01:00,minor locality in Sweden
Bönan,Bönan old lighthouse,UTC+01:00,urban area in Sweden
"Avan, Sweden",Awan dynasty,UTC+01:00,urban area in Sweden
Drag,"Drág, Count of the Székelys",UTC+01:00,minor locality in Sweden
Flurkmark,Flurkmark västra,UTC+01:00,minor locality in Sweden
Drag,"Drág, Count of the Székelys",UTC+01:00,urban area in Sweden
Flurkmark,Flurkmark västra,UTC+01:00,urban area in Sweden
"Hammar, Kristianstad",Hammar,UTC+01:00,urban area in Sweden
Dorotea,Dorotea Municipality,UTC+01:00,urban area in Sweden
Tibro,Tibru,UTC+01:00,town
Flurkmark,Flurkmark,UTC+01:00,urban area in Sweden
Sörfors,Sörfors,UTC+01:00,urban area in Sweden
Hova,Hova,UTC+01:00,urban area in Sweden
Persbo,Persbo,UTC+01:00,minor locality in Sweden
