col0,col1,col2,col3
The Second Belt and Road Forum for International Cooperation,summit,Belt and Road Forum,Belt and Road Initiative
2019 North Korea–United States summit,summit,2018 North Korea–United States Singapore Summit,North Korea–United States relations
2nd Global Opinion Leader's Summit,summit,1st Global Opinion Leader's Summit,Global Opinion Leader's Summit
APEC Malaysia 1998,summit,APEC Canada 1997,Asia-Pacific Economic Cooperation
APEC Singapore 1990,summit,APEC Australia 1989,Asia-Pacific Economic Cooperation
APEC Vietnam 2017,summit,APEC Peru 2016,Asia-Pacific Economic Cooperation
APEC South Korea 2005,summit,APEC Chile 2004,Asia-Pacific Economic Cooperation
APEC Canada 1997,summit,APEC Philippines 1996,Asia-Pacific Economic Cooperation
APEC United States 2011,summit,APEC Japan 2010,Asia-Pacific Economic Cooperation
APEC Peru 2008,summit,APEC Australia 2007,Asia-Pacific Economic Cooperation
APEC Australia 2007,summit,APEC Vietnam 2006,Asia-Pacific Economic Cooperation
APEC Philippines 2015,summit,APEC China 2014,Asia-Pacific Economic Cooperation
APEC China 2014,summit,APEC Indonesia 2013,Asia-Pacific Economic Cooperation
APEC Peru 2016,summit,APEC Philippines 2015,Asia-Pacific Economic Cooperation
APEC Russia 2012,summit,APEC United States 2011,Asia-Pacific Economic Cooperation
