col0,col1,col2,col3
Rădăuți,Rădăuți,municipality seat of Romania,23822
Fălticeni,Fălticeni,municipality seat of Romania,24066
Câmpulung Moldovenesc,Câmpulung Moldovenesc,municipality seat of Romania,16722
Suceava,Suceava,municipality seat of Romania,92121
Mediaș,Mediaș,municipality seat of Romania,45879
Sibiu,Sibiu,municipality seat of Romania,147226
Zalău,Zalău,municipality seat of Romania,55924
Carei,Carei,municipality seat of Romania,20775
Satu Mare,Satu Mare,municipality seat of Romania,101029
Câmpina,Câmpina,municipality seat of Romania,32935
Caracal,Caracal,municipality seat of Romania,30954
