col0,col1,col2,col3
1987 Okolo Slovenska,Czechoslovakia,1988 Okolo Slovenska,road bicycle racing
1986 Okolo Slovenska,Czechoslovakia,1987 Okolo Slovenska,road bicycle racing
1985 Okolo Slovenska,Czechoslovakia,1986 Okolo Slovenska,road bicycle racing
1984 Okolo Slovenska,Czechoslovakia,1985 Okolo Slovenska,road bicycle racing
1983 Okolo Slovenska,Czechoslovakia,1984 Okolo Slovenska,road bicycle racing
1982 Okolo Slovenska,Czechoslovakia,1983 Okolo Slovenska,road bicycle racing
1981 Okolo Slovenska,Czechoslovakia,1982 Okolo Slovenska,road bicycle racing
1980 Okolo Slovenska,Czechoslovakia,1981 Okolo Slovenska,road bicycle racing
1979 Okolo Slovenska,Czechoslovakia,1980 Okolo Slovenska,road bicycle racing
1978 Okolo Slovenska,Czechoslovakia,1979 Okolo Slovenska,road bicycle racing
1977 Okolo Slovenska,Czechoslovakia,1978 Okolo Slovenska,road bicycle racing
1976 Okolo Slovenska,Czechoslovakia,1977 Okolo Slovenska,road bicycle racing
1975 Okolo Slovenska,Czechoslovakia,1976 Okolo Slovenska,road bicycle racing
1974 Okolo Slovenska,Czechoslovakia,1975 Okolo Slovenska,road bicycle racing
