col0,col1,col2,col3
Cabalar,A Capela,parish of Galicia,Spain
"Meirás, Valdoviño",Valdoviño,parish of Galicia,Spain
Présaras,Vilasantar,parish of Galicia,Spain
Cambás,Aranga,parish of Galicia,Spain
Vilela,Carballo,parish of Galicia,Spain
Moeche,Moeche (municipality),parish of Galicia,Spain
"Carbia, Vila de Cruces",Vila de Cruces,parish of Galicia,Spain
Caaveiro,A Capela,civil parish,Spain
"Ombre, Pontedeume",Pontedeume,civil parish,Spain
Cabalar,A Capela,civil parish,Spain
"Meirás, Valdoviño",Valdoviño,civil parish,Spain
Présaras,Vilasantar,civil parish,Spain
Cambás,Aranga,civil parish,Spain
Vilela,Carballo,civil parish,Spain
