col0,col1,col2,col3
Imoco Volley 2015-2016,2014–15 Imoco Volley season,Imoco Volley,2015-2016 one-year-period
2015–16 Volley Bergamo season,2014–15 Volley Bergamo season,Volley Bergamo,2015-2016 one-year-period
Futura Volley Busto Arsizio 2015-2016,Futura Volley Busto Arsizio 2014-2015,Futura Volley Busto Arsizio,2015-2016 one-year-period
2014–15 Henan Women's Volleyball Team season,2013–14 Henan Women's Volleyball Team season,Henan Women's Volleyball Team,2014-2015 one-year-period
2014–15 Sichuan University Women's Volleyball Club season,2013–14 Sichuan University Women's Volleyball Club season,Sichuan University Women's Volleyball Club,2014-2015 one-year-period
2014–15 Pallavolo Matera Bulls season,2013–14 Pallavolo Matera Bulls season,Pallavolo Matera Bulls,2014-2015 one-year-period
2014–15 Çanakkale Belediyespor Women's Volleyball Team season,2013–14 Çanakkale Belediyespor Women's Volleyball Team season,Çanakkale Belediyespor Women's Volleyball Team,2014-2015 one-year-period
2014–15 Telekom Bakı Voleybol Klubu season,2013–14 Telekom Bakı Voleybol Klubu season,Telekom Bakı Voleybol Klubu,2014-2015 one-year-period
2014–15 G.S. Porto Robur Costa season,2013–14 G.S. Porto Robur Costa season,G.S. Porto Robur Costa,2014-2015 one-year-period
2014–15 Liaoning Brilliance Auto season,2013–14 Liaoning Brilliance Auto season,Liaoning Brilliance Auto,2014-2015 one-year-period
