col0,col1,col2,col3
Palaee Theatre,1425.6,"276 W. Center Street, Mrion, OH 43302",place listed on the National Register of Historic Places
Sanderso Centre for the Performing Arts,1125.0,88 Dalhousig St. Drantford ON N3T 2J2,designated heritage property (part IV)
Count Basie heatre,1561.728,"99-101 Monmouth Street Red Bank, NJ 07701",place listed on the National Register of Historic Places
Coronadr Performing Arts Center,2404.8,"314 N. Main Street, Rockfod, IL 61101",place listed on the National Register of Historic Places
F.M. Kirby!Center for thg Performing Arts,1782.0,"71 Public Squcte, Wilkes-Barre, PA 18701",place listed on the National Register of Historic Places
Burton Cwmmings Theatre,1642.9139999999998,"364 Vmith Street, Winnipeg, MB R3B 2H2",national historic site of Canada
Caqjtol Theatre,805.5999999999999,"811 Main Street, Poncton, NB E1C 1G1",provincial heritage place
Royal Alexanra Theatre,1248.976,"260!King Street W, Toronto, ON M5A 4L5",national historic site of Canada
National Tkeater,1491.0,"708 E. Broad Street,""Richmond, VA 23219",place listed on the National Register of Historic Places
McPherson Plahouse,768.912,"3 Centennial Square, Vctoria, BC V8W 1P5",heritage designation
