col0,col1,col2,col3
1960 Hungarian Badminton Championships,1960 Hungarian Badminton Championships – Men's singles,1961 Hungarian Badminton Championships,Hungary
2013 Hungarian Badminton Championships,2013 Hungarian Badminton Championships – Men's doubles,2014 Hungarian Badminton Championships,Hungary
1967 Hungarian Badminton Championships,1967 Hungarian Badminton Championships – Men's doubles,1968 Hungarian Badminton Championships,Hungary
1965 Hungarian Badminton Championships,1965 Hungarian Badminton Championships – Men's doubles,1966 Hungarian Badminton Championships,Hungary
2006 Hungarian Badminton Championships,2006 Hungarian Badminton Championships – Men's doubles,2007 Hungarian Badminton Championships,Hungary
2012 Hungarian Badminton Championships,2012 Hungarian Badminton Championships – Men's doubles,2013 Hungarian Badminton Championships,Hungary
1982 Hungarian Badminton Championships,1982 Hungarian Badminton Championships – Men's doubles,1983 Hungarian Badminton Championships,Hungary
1964 Hungarian Badminton Championships,1964 Hungarian Badminton Championships – Men's doubles,1965 Hungarian Badminton Championships,Hungary
1963 Hungarian Badminton Championships,1963 Hungarian Badminton Championships – Men's doubles,1964 Hungarian Badminton Championships,Hungary
2011 Hungarian Badminton Championships,2011 Hungarian Badminton Championships – Men's doubles,2012 Hungarian Badminton Championships,Hungary
2010 Hungarian Badminton Championships,2010 Hungarian Badminton Championships – Men's doubles,2011 Hungarian Badminton Championships,Hungary
2009 Hungarian Badminton Championships,2009 Hungarian Badminton Championships – Men's doubles,2010 Hungarian Badminton Championships,Hungary
1970 Hungarian Badminton Championships,1970 Hungarian Badminton Championships – Men's doubles,1971 Hungarian Badminton Championships,Hungary
2008 Hungarian Badminton Championships,2008 Hungarian Badminton Championships – Men's doubles,2009 Hungarian Badminton Championships,Hungary
