col0,col1,col2,col3,col4
1952 Liège–Bastogne–Liège,1953 Liège–Bastogne–Liège,35.4,229,Maurice Quentin
1954 Liège–Bastogne–Liège,1955 Liège–Bastogne–Liège,34.016,236,Maurice Quentin
1957 Liège–Bastogne–Liège,1958 Liège–Bastogne–Liège,34.973,247,Martin Van Geneugden
1954 Liège–Bastogne–Liège,1955 Liège–Bastogne–Liège,34.016,236,Marcel De Mulder
1957 Liège–Bastogne–Liège,1958 Liège–Bastogne–Liège,34.973,247,Frans Schoubben
1950 Liège–Bastogne–Liège,1951 Liège–Bastogne–Liège,35.427,263,André Declerck
1949 Liège–Bastogne–Liège,1950 Liège–Bastogne–Liège,36.775,256,Camille Danguillaume
1950 Liège–Bastogne–Liège,1951 Liège–Bastogne–Liège,35.427,263,Camille Danguillaume
1949 Liège–Bastogne–Liège,1950 Liège–Bastogne–Liège,36.775,256,Eugène Van Roosbroeck
1950 Liège–Bastogne–Liège,1951 Liège–Bastogne–Liège,35.427,263,André Rosseel
1956 Liège–Bastogne–Liège,1957 Liège–Bastogne–Liège,34.973,247,Richard Van Genechten
1957 Liège–Bastogne–Liège,1958 Liège–Bastogne–Liège,34.973,247,Sante Ranucci
