col0,col1,col2,col3
"Tintin, petit poussin",comic book,Benjamin Rabier,Bibliothèque nationale de France
Anatole,comic book,Benjamin Rabier,Bibliothèque nationale de France
Scènes comiques dans la forêt,comic book,Benjamin Rabier,Bibliothèque nationale de France
Arthur,comic book,Benjamin Rabier,Bibliothèque nationale de France
"Aglaé, la chèvre prétentieuse",comic book,Benjamin Rabier,Bibliothèque nationale de France
"Paquet, petit ours mal léché",comic book,Benjamin Rabier,Bibliothèque nationale de France
Bobine et son chien Bricol,comic book,Benjamin Rabier,Bibliothèque nationale de France
Charlot est un phénomène,comic book,Benjamin Rabier,Bibliothèque nationale de France
"Flambeau, chien de guerre",comic book,Benjamin Rabier,Bibliothèque nationale de France
Clémentine,comic book,Benjamin Rabier,Bibliothèque nationale de France
Oscar roi du désert,comic book,Benjamin Rabier,Bibliothèque nationale de France
