col0,col1,col2,col3
Diamond Tour,road bicycle racing,single-day road race,women's sports
2014 UCI Road World Championships – Women's team time trial,road bicycle racing,single-day road race,women's sports
Winston-Salem Cycling Classic,road bicycle racing,single-day road race,women's sports
Grand Prix de Plumelec-Morbihan Dames,road bicycle racing,single-day road race,women's sports
Erondegemse Pijl,road bicycle racing,single-day road race,women's sports
Gooik–Geraardsbergen–Gooik,road bicycle racing,single-day road race,women's sports
7-Dorpenomloop Aalburg,road bicycle racing,single-day road race,women's sports
94.7 Cycle Challenge,cycle sport,single-day road race,women's sports
Omloop van het Hageland,road bicycle racing,single-day road race,women's sports
Grand Prix cycliste de Gatineau,road bicycle racing,single-day road race,women's sports
