col0,col1,col2,col3
"Ward No. 14, Chandannagar Municipal Corporation",2608,389,ward
"Ward No. 13, Chandannagar Municipal Corporation",2255,343,ward
"Ward No. 12, Chandannagar Municipal Corporation",3113,1546,ward
"Ward No. 11, Chandannagar Municipal Corporation",2868,2067,ward
"Ward No. 10, Chandannagar Municipal Corporation",2201,595,ward
"Ward No. 9, Chandannagar Municipal Corporation",2738,557,ward
"Ward No. 8, Chandannagar Municipal Corporation",4496,1557,ward
"Ward No. 7, Chandannagar Municipal Corporation",2155,752,ward
"Ward No. 6, Chandannagar Municipal Corporation",2342,1169,ward
"Ward No. 4, Nalhati municipality",1347,595,ward
"Ward No. 3, Nalhati municipality",1336,980,ward
"Ward No. 2, Nalhati municipality",1789,869,ward
