col0,col1,col2,col3
1941 Indianapolis 500,Lou Moore,Indianapolis Motor Speedway,Indianapolis Motor Speedway oval circuit
1948 Indianapolis 500,Lou Moore,Indianapolis Motor Speedway,Indianapolis Motor Speedway oval circuit
1947 Indianapolis 500,Lou Moore,Indianapolis Motor Speedway,Indianapolis Motor Speedway oval circuit
1949 Indianapolis 500,Lou Moore,Indianapolis Motor Speedway,Indianapolis Motor Speedway oval circuit
1922 Indianapolis 500,James Anthony Murphy,Indianapolis Motor Speedway,Indianapolis Motor Speedway oval circuit
1934 Indianapolis 500,Bill Cummings,Indianapolis Motor Speedway,Indianapolis Motor Speedway oval circuit
1983 Indianapolis 500,Tom Sneva,Indianapolis Motor Speedway,Indianapolis Motor Speedway oval circuit
1938 Indianapolis 500,Floyd Roberts,Indianapolis Motor Speedway,Indianapolis Motor Speedway oval circuit
1927 Indianapolis 500,George Souders,Indianapolis Motor Speedway,Indianapolis Motor Speedway oval circuit
1939 Indianapolis 500,Wilbur Shaw,Indianapolis Motor Speedway,Indianapolis Motor Speedway oval circuit
