col0,col1,col2,col3
Bag-shaped vase with ornamental handles,Keramis Centre De La Céramique,Belgium,vase
Inkstand,Keramis Centre De La Céramique,Belgium,vase
Square covered box,Keramis Centre De La Céramique,Belgium,vase
Vase with square section,Keramis Centre De La Céramique,Belgium,vase
Egg-shaped vase with wide funnel-shaped neck,Keramis Centre De La Céramique,Belgium,vase
Rectangular ashtray,Keramis Centre De La Céramique,Belgium,vase
Bag-shaped vase,Keramis Centre De La Céramique,Belgium,vase
Baluster vase,Keramis Centre De La Céramique,Belgium,vase
Oval vasedinière on foot,Keramis Centre De La Céramique,Belgium,vase
Figure of Josephine Baker,Keramis Centre De La Céramique,Belgium,vase
