col0,col1,col2,col3
2018 Manchester City Council election in Higher Blackley,2018-05-03,Manchester City Council election,2018 Manchester City Council election
2018 Manchester City Council election in Harpurhey,2018-05-03,Manchester City Council election,2018 Manchester City Council election
2018 Manchester City Council election in Gorton & Abbey Hey,2018-05-03,Manchester City Council election,2018 Manchester City Council election
2018 Manchester City Council election in Fallowfield,2018-05-03,Manchester City Council election,2018 Manchester City Council election
2018 Manchester City Council election in Didsbury West,2018-05-03,Manchester City Council election,2018 Manchester City Council election
2018 Manchester City Council election in Didsbury East,2018-05-03,Manchester City Council election,2018 Manchester City Council election
2018 Manchester City Council election in Deansgate,2018-05-03,Manchester City Council election,2018 Manchester City Council election
2018 Manchester City Council election in Crumpsall,2018-05-03,Manchester City Council election,2018 Manchester City Council election
2018 Manchester City Council election in Clayton & Openshaw,2018-05-03,Manchester City Council election,2018 Manchester City Council election
2018 Manchester City Council election in Chorlton Park,2018-05-03,Manchester City Council election,2018 Manchester City Council election
