col0,col1,col2,col3
Syrian Catholic Eparchy of Beirut,3971000,10452,Catholicism
Ethiopian Catholic Eparchy of Adigrat,4262000,80000,Catholicism
Ethiopian Catholic Eparchy of Segheneity,306636,29499,Catholicism
Ukrainian Catholic Eparchy of Edmonton,3632483,661848,Catholicism
Ukrainian Catholic Eparchy of Santa María del Patrocinio en Buenos Aires,43886748,2780951,Catholicism
Eparchy of Piana degli Albanesi,30000,420,Catholicism
Syro-Malankara Catholic Eparchy of Pathanamthitta,1280000,2642,Catholicism
Eparchy of Lungro,33000,493,Catholicism
Diocese of Mavelikara,3260000,4048,Catholicism
Syro-Malabar Catholic Eparchy of Chanda,3659415,32.233,Catholicism
Syro-Malankara Catholic Eparchy of Muvattupuzha,16588000,29151,Catholicism
Melkite Catholic Eparchy of the Saint-Savior in Montreal,34019000,9984670,Catholicism
Syro-Malabar Catholic Eparchy of Mananthavady,10000000,48250,Catholicism
Syro-Malabar Catholic Eparchy of Idukki,785000,3000,Catholicism
Ukrainian Catholic Eparchy of Kolomyia,1242400,14095,Catholicism
